HHF,G,Y,FADA,AA,HGD,AT,E,K,T,U,I,B,W,Q,SDE
0.088,0,0,0.443,0,1.693,0,0,0,0,0,0,0,0,0,1
0.225,0,0,0.902,0,5.833,0.16,0.32,0.16,0.49,1.8,0.65,0.49,0,1.3,1
0,0,1.76,0.285,1.76,1.777,0,0.88,0.88,0,0,0,0,0,0,0
0,0,0,0.924,0,1.966,0,0,0,0,0,0,0,0,1.17,1
0,2.28,0,0.487,0,16.217,0,1.14,0,0,1.14,0,0.57,0,0,1
0,0.27,0,0.13,0,4.6,0,0.27,0.54,2.46,2.73,0,0,0,0.54,1
0,0,0.8,0.139,0,1.411,0,0,0,0,0.8,0,0,0,0,0
0,1.25,0,0.298,0,3.976,0,0,0,0,3.75,0,1.25,0,1.25,1
0,0,0,0.376,0,2.31,1.01,0,0,0,0,0,0,0,0,0
0.189,0,0,0.189,0,3.857,0,0,0,0,0,0,0,0,0,1
0.315,0.6,0,0.105,0,3.217,0,1.21,0,0,1.21,0,0,0,0,1
0.201,0,0,1.105,0,12.904,0,0,0,0,3.1,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.285,1.69,0,0,0,1.69,0,0,0,0,0
0,0,0,0,0,27.479,0,0.28,0,0,0.28,0,0,0,0.28,1
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.12,1,0,0,0,0,0,0,0,0,0,0
0.014,0,0,0.029,0,4.192,0,0.36,0,0,3.38,0.09,0,0.36,0.09,1
0.221,0.94,0,1.254,0,5.918,0,0.94,0,0,0.94,0,0,1.41,0.47,1
0,0,0,1.111,0,1.409,0,3.33,0,0,0,0,0,0,0,1
0,0.46,0.46,0.163,0.92,2.343,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.619,0,0,0,0,0,0,0,0,0,0
0.196,0,0,0.373,0,2.576,0,0.22,0,0,1.12,0.44,0,0,0,1
0,0,0.13,0.024,0,5.15,0,0.27,0,0,0.94,0,0.13,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,3.5,0,0,1.846,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,4.54,0,0,0,0,0,0,0,0
0,0,0,0.143,0,1.37,0,0,0,0,0.84,0,0,0,0,0
0,0,0,0,0.39,1.354,0,0.39,0,0,0.39,0,0,0,0,0
0,0,0,0,0,2.417,0.57,0,0,0,0,0,0.28,0,0,1
0.014,0.08,0,0.098,0,4.049,0,0.42,0,0,3.17,0.08,0,0.34,0.17,1
0,0,0,0,0,4.176,0,2.83,0,0,5.67,0,0.7,0,1.41,1
0.126,0,0,0.063,0,2.562,0,0,0,0,1.09,0,0,0,0,0
0.032,0,0,0,0,1.206,0,0.78,0.13,0,0.06,0.06,0,0,0,1
0.21,0.29,0,0.105,0,10.817,0,0,0.14,0.44,0.59,1.04,0.29,1.48,0.74,1
0,0,1.75,0,0,2.506,0,0,0,0,0,0,0,0,0,0
0,0,0,0.277,0,3.2,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.407,0,0,0,0,0,0,0,0,0,0
0,0,1.72,0.294,0,3.714,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.23,1.062,0,0,0,0,1.23,0,0,0,0,0
0,0,1.52,0.055,1.01,4.275,0,0.5,0,0,3.04,0,0,0,0.5,0
0,0,0,0,0,1.259,0,0,0,0,0,0,0,0,0,0
0.193,0,0,0.367,0,2.559,0,0.22,0,0,1.1,0.44,0,0,0,1
0,0,0.49,0.159,0,1.45,0,0,0,0,0,0,0,0,0,0
0.169,0.06,0,0.01,0,1.766,0,1.57,0.06,0.24,1.08,0.06,0,0.84,0.72,1
0,0,0.86,0,0,1.944,0,0,0,0,0.86,0,0,0,0.86,0
0,0,0,0.105,0,2.342,1.41,0,0,0,0,0,0,0,0,0
0.113,0,0,0.213,0,3.15,0,0,0.16,0,2.06,0.16,0.16,0,0.24,1
0.109,0,0,0,0,1.705,0,0.62,0,0,0,0,0,0,0,0
0.024,0,0.76,0,0.08,2.883,0,0.17,0,0,0.25,0.76,0.08,0,0,0
0,0,0,0.055,0,3.08,0.63,0,0.12,0,0.51,0,0,0,0.12,0
0,0,0,0,0,2.285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.535,1.85,0,0,0,0.92,0,0,0,0,0
0.336,0,1.98,0.224,0.66,4.115,0,0.66,0,0,0.33,0,0,0,0.33,0
0.248,0,0,0.496,0,5.187,0,1.42,0,0,2.38,0,0,0.47,0.95,1
0.421,0.05,0,0.441,0,4.945,0,0.11,0.11,0,1.76,0,0.22,0.56,0,1
0,0,0,0,0,2,0,6.25,0,0,0,0,0,0,0,0
0,0,0,0,0,1.592,0,0.63,0,0,0,0,0,0,0,0
0,0,2.2,0,0.55,3.596,0,0,0,0,0,0,0,0,0,0
0.104,0,0,0.733,0,8.192,0,0.11,0.23,0,1.51,0,0,0.58,0.23,1
0,0,0,0,0.76,1.269,0,0,0,0,0.76,0,0,0,0,0
0.055,0,3.49,0,0,2.145,0,0,0,0,0,0,0.08,0.08,0.08,0
0,0,1.35,0,1.35,2.236,0,0,0,0,1.35,0,0,0,0,0
0,0,0,0,0,1.607,0.6,0,0,0,0,0,0,0,0.6,0
0,0,0,0.186,1.06,1.25,0,1.06,0,0,0,0,0,0,0,0
0,0,0.38,0,0,1.8,0,0.38,0,0,0.38,0,0,0,0,0
0.199,0,0,0.548,0,14.283,0,0,0,0.41,0.83,0.62,0.2,0.62,0.2,1
0.016,0,0.96,0,0.05,2.777,0,0.28,0,0,0.17,0.51,0,0,0,0
0,0,3.14,0,0.78,3.971,0,0,0,0,1.57,0,0,0,0,0
0,0,0,0.564,0,1,2.89,0,0,0,0,0,0,0,0,0
0.075,0,4.2,0.075,1.4,2.482,0,0,0,0,0.46,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0.881,0,5,0,0,0,0,4.27,0,0,0,0,1
0.229,0,0,0.104,0,3.705,0,1.59,0.73,0,1.72,0.24,0,0.49,0.12,1
0,0,0,0.25,0,1.285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.394,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.888,0,0,0,0,0,0,0,0,0,0
0,0,1.99,0.031,0,1.912,0,0.07,0,0,0.07,0,0,0,0.29,0
0,0,0,0,2,3.166,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.176,0,0,0,0,1.25,0,0,0,0,0
0.014,0.08,0,0.099,0,4.07,0,0.42,0,0,3.17,0.08,0,0.34,0.17,1
0,0,2,0,0,2.017,0,0,0,0,0,0,0,0,0,0
0.037,0,0,1.046,0,4.022,0,0.23,0.23,0.23,1.19,0.23,0,0,0,1
0,0.72,0,0.134,0,3.066,0,1.45,0,0,0,0,0,0,0,1
0,0,0,0,0,1.841,0.44,0.44,0,0,0,0,0,0,0,1
0,0,0,0.873,0,4.142,0,2.94,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,6.45,0,0,0,0,1
0.21,0,0,0,0,4.5,0,0,0,0,5.26,0,0,0,0,1
0,0,2.02,0,0,2.84,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.18,0,0.47,0.47,0,1.42,0,0.47,0,0,1
0,0,0,0.415,0,1.909,0,0,0,0,2.46,0,0,0,0,1
0,0,0,0,0,1.567,0,0,0,0,0,0,0,0,0,0
0.244,0.48,0,0.488,0,5.431,0,1.46,0,0,2.43,0,0,0.48,0.97,1
0.13,0.9,0,0.391,0,2.15,0,0,0.9,0,0.9,0,0,0.9,4.5,1
0.088,0,0,0.265,0,11.066,0,0.53,0,0.53,1.07,0,0,0,0,1
0,0,0,0,2.38,1.666,0,0,0,0,0,0,0,0,0,0
0.885,0,0,0.797,0,9.29,0,0,0,0,0.63,0,0,0,0,1
0,0,0,0,0,4,0,0,0,0,4.81,0,0,0,0,1
0,0,0,0.75,0,3.851,0,0.41,0,0,1.25,0,0.41,0,0,1
0.232,0,0,0,0,1.725,0,1.63,0.08,0.32,0.65,0,0,1.14,0.32,1
0,0,2.63,0,2.63,2.214,0,0,0,0,0,0,0,0,0,0
0,0.57,0,0.518,0,10.117,0,0,0,0,1.15,0,0,0,0,1
0.066,0,0,0.232,0,20.432,0,0,0,0.38,0.57,0.57,0.76,0,0,1
0.039,0,0,0.031,0,2.246,0.26,0.04,0,0,0.34,0.04,0.08,0.02,0.06,0
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0,0,0,0,0,2.125,0,0,0,0,1.42,0,0,0,0,0
0,0,5.55,0,2.77,1.857,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.166,0,0.79,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.862,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,1
0,0,0,0.392,0,3.965,0,0,0,0,0,0,0,0,0,1
0.097,0,0,0,0,3.23,0,0,0,0,0.3,0,0.6,0.6,0.3,1
0,0,3.34,0,0,3.414,0,0,0,0,0,0.62,0,0,0,0
0.338,0,0,0,0,4.047,0,0,0,0,0,0,0,0,0,1
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,1.75,0,2.63,1.785,0,0.87,0,0,0.87,0,0,0,0,0
0.059,0,0,0.238,0,2.93,0,0.73,0,0,0.73,0,0,0,0,1
0.165,0,0,0.01,0,1.79,0,1.47,0.05,0.23,1.11,0.05,0,0.76,0.7,1
0.185,0,0,0,0,7.313,0,0.27,0,0,0.27,0,0,0,0,1
0.184,0.19,0,0.276,0,9.821,0.06,1.23,0.38,0.32,0.51,0.64,0,1.16,0.06,1
0,0,2.97,0,0,2.347,0,0,0,0,0.99,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.223,0,0,2.224,0,107.4,0,0.75,0,0,3,0.75,1.5,0,1.5,1
0,0,1.78,0.088,0,1.8,0,0.59,0,0,0,0,0,0,0,0
0,0,0,0,5.88,1.785,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4.54,1.545,0,0,0,0,0,0,0,0,0,0
0.045,0,0,1.147,0,7.178,0,0,0,0,2.54,0,0,0.28,0.28,1
0.128,0.21,0,0.96,0,8.08,0,0.65,0.43,0,1.09,0.87,0.21,0,0,1
0,0,0,0,0,5.5,7.14,0,0,0,0,0,0,0,0,0
0.047,0.09,0,0.559,0,1.694,0,0.58,0.29,0,0.67,0.38,0,0.09,0.19,1
0,1.65,0,1.36,0,15.5,0,0,0.82,0,0.82,0,1.65,0,0,1
0,0,0,0,0.7,17.952,0,0,0,0,1.4,0,0,0,0.7,0
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0.596,0,0,0.198,0,3.833,0,0,0,0,1.26,0,1.26,0,0,1
0.133,0.22,0,1.103,0,7.166,0,0.68,0.45,0,1.13,0.9,0.22,0,0,1
0,0,2.89,0.074,0,2.534,0,0,0,0,0.48,0,0,0,0,0
0,0,7.69,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2.29,0,0,3.74,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.666,0,0,0,0,0,0,0,0,0,0
0,0,3.5,0.122,3.5,2.203,0,0,0,0,0,0,0,0,0,0
0,0,0.44,0,0,1.857,0,0,0,0,0,0,0,0,0,0
0,0.74,0,0.088,0,3.048,0,0,0,0,1.48,0,0,0,0,1
0,0,0,0.271,0,5.689,0,0,0,0,0,0,1.57,0,0,0
0,0,0,7.333,0,1.666,0,0,0,0,0,0,0,0,0,1
0.168,0,0,1.683,0,57.23,0,0.47,0,0,5.26,0,0.95,0,0,1
0,0,0.96,0.128,0,1.653,0,0,0,0,1.6,0,0.32,0,0,0
0.191,0,0,0.437,0,14.406,0,0,0,1.15,1.15,1.15,0.38,1.34,0.19,1
0,0.6,0,0,0,4.031,0,1.21,0,0,1.21,0.6,2.43,0,0,1
0,0.44,0,0.301,0,2.787,0,1.32,0,0,3.09,0,0,0,0.44,1
0,0,0,0,0,1.15,0,0,0,0,1.12,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.006,0,0.44,0,0.02,2.838,0,0.24,0.02,0,0.06,0.22,0,0,0,0
0.163,0.31,0,0,0,1.515,0,0.63,0,0,3.19,0,0,0,0.31,1
0,0,0,0.042,0,1.877,0.09,0.28,0,0,0.37,0,0.09,0.09,0.18,0
0,0.34,0,0.222,0,6.978,0,0.68,0,0,2.38,0,0.34,0,0,1
0,0,0,1.524,0,1,0,1,0,0,2,0,0,0,1,1
0.105,0,0.34,0.898,0,443.666,0,1.02,0,1.02,0.68,0.68,0,0,0,1
0,0,2.22,0,0,1.48,0,1.33,0,0,0.44,0,0,0,0,0
0.03,0,1.04,0,0,1.571,0,1.24,0,0,0.39,0.32,0,0.06,0.13,0
0,0,0,0,0,1.583,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.2,0.27,0,0,0,0.83,0,0,0,0,0
0,0,1.17,0.203,1.17,2.541,0,0,0,0,0,0,0,0,0,0
0.018,0,0.02,0.112,0,3.922,0,0.02,0,0.2,0.17,0,0.02,0,0.1,1
0,0,2.63,0,1.31,3.041,0,0,0,0,1.31,0,0,0,0,0
0.134,0,0,0.23,0,4.281,0,0.46,0.11,0,1.28,0.93,0.23,0.46,0.46,1
0,0,0,0.414,0,2.705,0,0,0,0,0,0,0,0,0,0
0,0,0,7.707,0,3.4,1.2,0,0,0,0,0,0,0,0,0
0,0,6.74,0,0,1.8,0,0,0,0,0,0,0,0,0,0
0.397,0.4,0,0.977,0,3.16,0,0.6,0.1,0.4,2.02,1.41,0.1,0,0,1
0,0,0,0.277,0,1.312,0,0,0,0,0,0,0,0,0,1
0.103,0.08,0,0.348,0,5.392,0,1.46,0,0,0.77,0.25,0.17,0.08,0.08,1
0.135,0,1.48,0.135,0,1.437,0,0,0,0,0.37,0,0,0,0,0
0.431,0,0,0.215,0,4.277,0,0,0,0,0,0,0,2.53,0,1
0,0,1.81,0,0,1.827,0,0,0,0,0,0.12,0,0,0.72,0
0,0,0,0,0,2.057,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0.345,0.55,0,1.208,0,4.761,0,2.23,0,0,1.67,0,0.55,0,2.79,1
0,0,0,0,0.76,3.7,0,0,0,0,0.76,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1.41,0,0,4.84,3,0,0,0,0,0,0,0,0,0
0,0.6,0,0,0,1.583,0,0,0.6,0,0,0,0,0,0,1
0,0,0,0,0.91,1,0,0,0,0,0,0,0,0,0,0
0,0,3.82,0,0.1,2.221,0,0.31,0,0,0,0,0,0,0.53,0
0.127,0,0,0.204,0,2.962,0,0,0.14,0.14,0.88,1.17,0.14,0,0,1
0,0,0,0.216,0,2.166,0,0,0,0,0,0,0,0,0,0
0,0,1.74,0,1.16,2.222,0,0,0,0,0,0,0,0,0,0
0.43,0.48,0,0.43,0,25.964,0.48,1.44,0.48,0,0.96,0.48,0.96,4.32,0,1
0,0.58,0,0.829,0,2.529,0,1.17,0,0,0,0,0,0,0,1
0.049,0.66,0,0.248,0,6.161,0,1.65,0.16,0,0.99,0,0.33,0.49,0.33,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.158,0.32,0,0,0,1.494,0,0.65,0,0,3.26,0,0,0,0.32,1
0.199,0,0,0,0,4.818,0,0,0,0,5.26,0,0,0,0,1
0,0,0,3.448,0,2.666,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1.63,4.19,0,0,0,0,0,0,0,0,0,0
0,0,0,0.74,0,2.673,0,2.8,0,0,0.46,0,0.46,0,0,1
0,0,2.12,0,0,2.151,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.733,0,0,0,0,2.32,0,0,0,0,1
0,0,0.2,0.073,0,2.206,0,0.3,0,0,0.85,0,0.1,0.05,0,0
0,0,0,0,0,1.411,0,0,0,0,3.75,0,0,0,0,0
0,1.6,0,0.159,0,4.555,0,1.06,0,0,0.53,0,0.53,0,0,1
0.049,0,0,0,0,2.47,0,0,0,0,0.59,0,0,0.29,0,1
0,0,0,0.175,0,1.093,0,0,0,0,0.52,0,0.52,0,0,0
0,0,3.58,0,0,2.5,0,0,0,0,0.39,0,0,0,0,1
0.159,0.87,0,0.798,0,18.454,0,0.87,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1.35,1.836,0,3.285,0,0,0,0,0,0,0,2.7,0,1
0,0,0,1.133,0,1.2,0,0.43,0,0,1.3,0,0,0,0,1
0,0,1.21,0,0,3.193,0,0,0,0,0,0,0,0,0,0
0,0,0,0.802,0,5.114,0,0.87,0,0,0.87,0,0,0,1.74,1
0.279,0,0,0.559,0,2.297,0,0,0,0,2.99,0,0,0,0,1
0,0,0,0,0,1.433,0.24,0.12,0,0,0.12,0,0,0,0,0
0.063,0.42,0,0.572,0,5.659,0,1.27,0,0.42,1.27,0,0.42,0,0,1
0,0,1.36,0,0,3.142,0,0,0,0,0,0,0,0,0,0
0.168,0.32,0,0,0,1.494,0,0.64,0,0,3.24,0,0,0,0.32,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
0,0,0.85,0,0.85,1.962,0,0.56,0,0,0.28,0,0,0,0,0
0,0,0,0.963,0,3.1,0,0.48,0,0,0.97,0,0.48,0,0,1
0.158,0.32,0,0,0,1.494,0,0.65,0,0,3.25,0,0,0,0.32,1
0,0,0,0,5.55,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0.835,0,5.114,0,0.87,0,0,0.87,0,0,0,1.74,1
0,0,0,0,0,1.428,0,0,0,0,2.04,0,0,0,0,0
0,0,0,0,0,2.142,0,0,0,0,1.96,0,0,0,0,0
0,0,0,0.441,0,1.372,0,1.12,0,0,0.93,0,0,0,0.37,1
0.017,0,0.49,0,0,1.403,0.74,0.12,0.12,0.24,0,0.12,0.12,0,0.24,0
0,0,3.44,0,0,2.818,0,0,0,0,0,0,0,0,0,0
0.523,0.02,0,0.325,0,6.723,0,0.08,0.21,0,1.43,0.35,0.25,0.94,0.42,1
0,0,0,0,4.16,2.25,0,0,0,0,0,0,0,0,0,0
0.021,0,0.74,0,0.07,2.79,0,0.07,0,0,0.22,0.74,0,0,0,0
0,0,0,0,0,1.8,0,0,0,0,0,0,14.28,0,0,0
0.155,0.24,0,1.634,0,3.975,0,0.24,0.24,1.73,2.47,0.24,0,0.24,1.23,1
0,0,0,0,1.16,1.2,0,0,0,0,1.16,1.16,0,0,0,0
0.585,0,0,0.438,0,6.134,0,0.19,0.34,0,1.51,0.58,0.46,0.38,0.54,1
0.221,0.28,0,0.554,0,5.328,0,0,0,0,1.44,0.28,0,0,0,1
0.061,0.7,0,0.367,0,1.88,0,1.05,0,0,1.4,0,0,0.35,0,1
0,0,0,0,0,2.255,0.15,0.02,0,0,0.12,0,0.02,0,0.33,0
0,0,0,0.559,0,2.9,0,0,0,0,3.6,0.9,0,0,0,1
0,0,0,0,0.93,4.393,0,0,0,0,0,0,0,0,0,0
0.024,0,0.67,0,0,4.223,0,0.22,0,0,0.22,0,0,0,0,0
0,0,0.49,0.016,0,1.679,5.74,0.19,0,0,0.29,0,0.39,0,0,0
0,0,0,0,1.23,1.3,0,0,0,0,2.46,0,0,0,0,0
0.83,0,0,0.276,0,3.8,0,0,0.32,0.98,2.94,0,0,1.3,0,1
0.109,0.73,0,0.875,0,2.08,0,0,0,0,0,0,0,0.73,0,1
0,0,0,0,0,1.545,0,0,0,0,0,0,0,0,0,1
0,0,0.81,0.134,0,1.366,0,0,0,0,1.62,0,0,0,0,0
0,0,0,0,0,1.526,0.34,0,0,0,0.69,0,0,0,0,0
0.16,0,0,0.16,0,2.128,0,0.19,0.39,0,0.78,0,0.39,0.19,0.19,1
0.888,0.36,0,0.414,0,3,0,0,0.36,1.1,2.95,0,0,1.47,0,1
0.209,0,0,0.209,0,2.776,0,0.51,0.25,0,0.25,0.25,0,0.25,0.25,1
0,0.48,0,0.163,0,1.696,0,0.48,0,0,0.96,0,0,0,0.96,1
0,0,0,0.632,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0.98,0,0,0,1.96,0,0,0,0,0
0,0,0,0,0.07,4.411,0,0,0,0,0,0,0,0,0,0
0,0.96,0,0.616,0,1.181,0,0.96,0.96,0,2.88,0,0,0,0,1
0.141,0.03,0,0.343,0,3.328,0,0.25,0.1,0.14,1.45,0.4,0.14,0.29,0.36,1
0,0,0,0.567,0,2.9,0,0,0,0,2.75,0.91,0,0,0,1
0,0,0,0,0,1.272,0,0,0,0,0,0,0,0,0,0
0.167,0.06,0,0.01,0,1.733,0,1.57,0.06,0.24,1.09,0.06,0,0.84,0.72,1
0.135,0.58,0,0.067,0,3.015,0,1.75,0.39,0,0.39,0,0,0.78,0.58,1
0.224,0,0,0.224,0,1.542,4.33,0,0,0,0.33,0,0,0,0,0
0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0
0.143,0,0,0.191,0,2.041,0,0,0,0,1.21,0.6,0,0,0,1
0,0,0,0,0,1.75,1.56,0,0,0,0,0,0,0,0,0
0.044,0,0,0,0,1.607,0,0,0,0,0.15,0,0,0,0,1
0,0,0,19.131,0,13.25,0,0,0,0,0,0,0,0,0,0
0.125,0,3.2,0,0,2.356,0,0,0.09,0,0,0,0,0.09,0.27,0
0,0,1.88,0.096,0,2.368,0,0,0,0,0.31,0,0.31,0,0,0
0,0.74,0,0,0,3.39,0,0,0,0,0,0,0.74,0,0,1
0,0.27,0,0.638,0,2.512,0,1.11,0,0,1.11,0,0,0.55,1.11,1
0,0,0,0.023,0,1.247,0.12,0,0,0,0.51,0,0,0,0,0
0,0,0,0.645,0,1.666,0,0,0,0,0,0,0,0,0,0
0.207,0,0,0.207,0,3.761,0,0,0,0,0,0,0,0,0,1
0.23,0,0,0.23,0,5.538,0,0,0,0,3.84,0,0,0,0,1
0.165,0,0,0.165,0,6.266,0,0,0,0,2.72,0,0.9,0,0,1
0,0,0,0.684,0,3,0,0,0,0,1.33,0,0,0,0,1
0,0.25,0,0.663,0,1.243,0,0.38,0.12,0,0.77,0,0,0,0,1
0.17,0,0,0.17,0,6.266,0,0,0,0,2.72,0,0.9,0,0,1
0,0,0,0,0,1.625,0,0,0,0,0,0,0,0,0,0
0,0,0,0.373,0,1.714,0,0,0,0,0,0,0,0,0,0
0,0,0,0.195,1.25,1.444,0,0.41,0,0,0,0,0,0,0,0
0,0,0,0,0,1.428,0,0,0,0,0,0,0,0,0,0
0,0,2.43,0.013,0.28,3.625,2.24,0.09,0,0,0,0,0,0,0,0
0,0,1.26,0.208,1.26,1.758,0,0,0,0,0,0,0,0,0,0
0,0,0.4,0,0,2.037,0,0.1,0,0,0,0,0,0,0,0
0,0,0,0,3.57,3.083,0,0,0,0,0,0,0,0,0,0
0,0,2.64,0,0.52,1.577,0,0.52,0,0,0,0,0,0,0,0
0,0,0,0.662,0,10.068,0,0,0,0,0,0,0,0.64,0,1
0,0,0,1.739,0,1,0,0,0,0,0,0,0,0,0,0
0.013,0.08,0,0.095,0,4.07,0,0.42,0,0,3.17,0.08,0,0.34,0.17,1
0,0,0,0.462,0,5.793,0,0,0,0,0,0,0,0.79,0,1
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.285,0.62,2.5,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,8.33,0,0,0,0,0,0,0,0
0,0,0,0,0,2.426,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.843,1.03,0,0,0,0,0,0,0,0,0
0,0,2.31,0,0,1.9,0,0,0,0,1.73,0,0,0,0,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.285,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.111,0,1.96,0,0,0,0,0,0,0,0
0,0,0,0,0,2.222,0,0,0,0,0,0,1.35,0,0,0
0.063,0.7,0,0.381,0,2.021,0,1.06,0,0,1.41,0,0,0.35,0,1
0,0,0,0,20,1.5,0,0,0,0,0,0,0,0,0,0
0,0,4.76,0.286,0,2.724,0,0,0,0,1.19,0,0,0,0,0
0,0,1.84,0,0.92,4.153,0,0,0,0,0.46,0,0,0,0,0
0.17,0,0,0.17,0,6.266,0,0,0,0,2.72,0,0.9,0,0,1
0,0,0,1.055,0,2.033,0,0.62,0,0,0.62,0,0,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,4.347,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0.73,0,0,2.482,0,0,0,0,0,0,0,0,0,0
0,0,0.92,0,0,1.51,0,0,0,0,0.46,0,0,0,0,0
0,0,5.43,0,2.17,5.291,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,11.11,0,0,0,0,1
0,0.57,0,0.19,0,6.584,0,0.57,0,0,2.01,0,1.15,0,0,1
0.536,0.5,0,1.431,0,4.09,0,0,1.51,0,1.01,0,0,1.51,0,1
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0
0,0,0.68,0,0.22,4.964,0,0.22,0,0,0,0,0.22,0,0.22,0
0.109,0.08,0,0.369,0,4.896,0,1.52,0,0,0.89,0.35,0.08,0.08,0.08,1
0.932,0.36,0,0.435,0,2.932,0,0,0.36,1.1,2.95,0,0,1.47,0,1
0,0,3.11,0,0,2.023,0,0,0,0,0,0.08,0,0,0.42,0
0,0,3.12,0,0.14,2.345,0,0.42,0,0,0.14,0,0,0,0.28,0
0,0,0,0,0,5.2,1.31,0,0,0,3.94,0,0,0,0,0
0,0,0,0.736,0,2.81,0,0.43,0,0,0.86,0,0.43,0,0,1
0,0,0,0.537,0,2.777,0,0,0,0,0,0,0,0,0,1
0,0,0,0.704,0,1,2.17,0,0,0,0,0,0,0,0,0
0,0,0,0.735,0,2.571,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.14,0,0,0.032,0,1.364,0,0.11,0,0.35,0.53,0.11,0.41,0.23,0,1
0,0,13.04,0,0,3.555,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0.64,0,0,0,2.59,0,0,0,0,0
0,0,0,0,2.08,1.181,2.08,0,0,0,4.16,0,0,0,0,0
0,0,0,0.485,0,3.444,0,0,0,0,0,0,0,0,0,0
0.126,0,0,0.063,0,2.562,0,0,0,0,1.09,0,0,0,0,1
0,0,0,0.352,0,4,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2.187,0,0,0,0,0,0,0,0,0,0
0,0,6.03,0.065,0.86,2.983,0,0,0,0,0.86,0,0,0,0,0
0,0,0,1.098,0,3.571,0,0,0,0,1.29,0,0,2.59,0,1
0,0,0,0,2.85,3.8,0,2.85,0,0,2.85,0,0,0,0,0
0,1.34,0,0.053,0,2.036,0,0,0.33,0,1,0,0.33,0,0.67,1
0,0,0,0,0,1.437,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,7.69,0,0,0,0,0,0,0,0,0
0,0,0.42,0,0.85,5,0,0,0,0,0,0,0,0,0,0
1.269,0.21,0,0.031,0,13.017,0,0.42,0.21,0,0.64,0,0,0,0,1
0,0,0,0,7.69,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,17.481,0,0,0,0,0,0,0,0,0,1
0,0,0.56,0,0,2.486,0,0,0,0,1.12,0,0,0,0,0
